version,Name,God_Class,Lazy_Class,Complex_Class,Large_Class,Refused_Request,Data_Class,Feature_Envy,Brain_Class,Hub_Like_Dependency,Class_Cyclic_Dependency,Unhealthy_Inheritance_Hierarchy,Long_Method,Long_Parameter_List,Shotgun_Surgery,Brain_Method,Unstable_Dependency,Package_Cyclic_Dependency,Total,Distinct_Count,Vulnerability
7.0.0,com.android.internal.app.procstats.DurationsTable,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,6,4,
7.0.0,com.android.internal.app.procstats.ProcessState,0,0,1,1,0,0,1,0,0,1,0,37,54,0,0,1,0,96,7,
7.0.0,com.android.internal.app.procstats.PssTable,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,0,7,4,
7.0.0,com.android.internal.app.procstats.ServiceState,0,0,0,1,0,0,1,0,0,0,0,20,24,0,0,1,0,47,5,
7.0.0,com.android.internal.app.procstats.SparseMappingTable,0,0,0,1,0,1,0,0,0,0,0,7,12,0,0,1,0,22,5,1
7.0.0,com.android.internal.app.procstats.SysMemUsageTable,0,0,0,0,0,1,0,0,0,0,0,6,4,0,0,1,0,12,4,
7.0.0,com.android.internal.app.procstats.DumpUtils,0,0,1,1,0,0,0,0,0,1,0,14,16,0,0,1,0,34,6,
7.0.0,android.os.Debug.MemoryInfo,0,0,1,1,0,1,1,0,0,0,0,7,29,0,0,0,1,41,7,
7.0.0,com.android.internal.app.procstats.SparseMappingTable.Table,0,0,0,1,0,0,0,0,0,0,0,12,20,1,0,1,0,35,5,
7.0.0,com.android.effectstest.BassBoostTest,0,0,0,1,0,1,1,0,0,1,0,4,4,0,0,0,0,12,6,
7.0.0,com.android.effectstest.BassBoostTest.BassBoostParam,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3,
7.0.0,com.android.effectstest.BassBoostTest.EffectListner,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,5,3,
7.0.0,android.widget.EditText,0,0,0,0,0,1,0,0,0,0,0,2,8,3,0,1,0,15,5,
7.0.0,android.widget.SeekBar,0,0,0,0,0,1,0,0,0,0,1,4,6,1,0,1,0,14,6,
7.0.0,android.widget.ToggleButton,0,0,0,0,0,1,1,0,1,0,0,4,7,1,0,1,0,16,7,
7.0.0,android.media.audiofx.BassBoost,0,0,0,0,0,1,1,0,1,0,0,4,7,0,0,0,0,14,5,
7.0.0,android.media.audiofx.AudioEffect,0,0,0,1,0,0,1,0,0,0,0,22,37,12,0,0,0,73,5,
7.0.0,com.android.effectstest.EffectParameter,0,0,0,0,0,1,0,0,0,0,1,3,6,2,0,0,0,13,5,
7.0.0,android.media.audiofx.BassBoost.Settings,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,4,3,
7.0.0,com.android.test.uibench.TrivialAnimationActivity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
7.0.0,android.graphics.drawable.ColorDrawable,0,0,0,1,0,1,0,0,0,0,0,9,16,2,0,1,0,30,6,
7.0.0,android.view.KeyCharacterMap,0,0,0,1,0,1,0,0,0,0,0,13,16,0,0,0,0,31,4,
7.0.0,android.view.KeyCharacterMap.FallbackAction,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,
7.0.0,android.view.KeyCharacterMap.KeyData,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,android.view.KeyCharacterMap.UnavailableException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.text.method.MetaKeyKeyListener,0,0,0,1,0,0,0,0,0,0,0,22,28,0,0,1,0,52,4,
7.0.0,android.util.AndroidRuntimeException,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,8,6,
7.0.0,android.util.SparseIntArray,0,0,0,0,0,1,0,0,0,0,0,9,17,10,0,1,1,39,6,
7.0.0,android.hardware.input.InputManager,0,0,1,1,0,0,1,0,1,0,0,36,36,1,0,2,0,79,8,
7.0.0,android.view.InputDevice,0,0,0,1,0,0,1,0,0,0,0,8,20,0,0,0,0,30,4,
7.0.0,android.test.ComparisonFailure,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,3,
7.0.0,android.test.AssertionFailedError,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,3,
7.0.0,com.android.test.hwui.HardwareCanvasSurfaceViewActivity,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,3,
7.0.0,com.android.test.hwui.HardwareCanvasSurfaceViewActivity.RenderingThread,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,
7.0.0,android.graphics.PorterDuff,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,3,
7.0.0,android.view.PixelCopy,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,
7.0.0,android.view.SurfaceView,0,0,0,0,0,1,1,0,0,0,0,14,24,1,0,0,0,41,5,
7.0.0,android.database.sqlite.SQLiteDatabaseCorruptException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.database.sqlite.SQLiteException,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,5,4,
7.0.0,android.provider.DocumentsContract.Document,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.0.0,android.provider.DocumentsContract.Root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.0.0,android.content.ContentProviderClient,0,0,0,1,0,0,0,0,1,0,0,19,24,5,0,2,0,52,6,
7.0.0,android.content.res.AssetFileDescriptor,0,0,0,1,0,1,0,0,0,0,1,6,13,2,0,2,0,26,7,
7.0.0,android.graphics.Point,0,0,0,0,0,1,0,0,0,0,0,1,10,3,0,0,0,15,4,
7.0.0,android.media.ExifInterface,1,0,1,1,0,0,1,0,1,0,0,30,32,1,0,1,0,69,9,
7.0.0,android.os.OperationCanceledException,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,3,
7.0.0,android.os.storage.StorageVolume,0,0,0,1,0,1,1,0,1,0,0,8,13,0,0,0,0,25,6,
7.0.0,android.net.TrafficStats,0,0,0,1,0,0,1,0,0,0,0,17,16,0,0,0,0,35,4,
7.0.0,android.net.Uri.Builder,0,0,0,0,0,1,1,0,0,0,0,2,22,5,0,0,0,31,5,
7.0.0,android.app.SearchManager,0,0,0,1,0,0,1,0,1,0,0,15,13,0,0,9,0,40,6,
7.0.0,android.content.ActivityNotFoundException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,
7.0.0,android.app.SearchDialog,0,0,0,1,0,0,1,0,0,0,0,24,21,0,0,9,0,56,5,
7.0.0,android.app.UiModeManager,0,0,0,0,0,1,1,0,0,0,0,7,5,0,0,9,0,23,5,
7.0.0,android.animation.ValueAnimatorEventsTest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.animation.EventsTest,0,0,0,1,0,1,0,0,0,1,0,19,14,1,0,0,0,37,6,
7.0.0,android.animation.ValueAnimator,0,0,0,1,1,0,1,0,0,0,0,37,52,22,0,0,0,114,6,
7.0.0,com.android.nfc_extras.EeExternalFieldException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,com.android.nfc_extras.EeIOException,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,
7.0.0,com.android.internal.app.AssistUtils,0,0,0,0,0,1,0,0,0,0,0,9,10,0,0,1,0,21,4,
7.0.0,com.android.server.pm.PackageManagerShellCommand,0,0,1,1,1,0,1,0,0,0,0,34,30,0,0,0,0,68,6,1
7.0.0,com.android.server.pm.PackageManagerShellCommand.InstallParams,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.server.pm.PackageManagerShellCommand.LocalIntentReceiver,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,
7.0.0,android.content.pm.FeatureInfo,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,10,4,
7.0.0,android.content.pm.InstrumentationInfo,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,9,4,
7.0.0,android.content.pm.ParceledListSlice,0,0,1,0,0,1,0,0,0,0,0,4,6,2,0,1,0,15,6,
7.0.0,android.content.pm.PermissionGroupInfo,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,10,4,
7.0.0,android.content.pm.PermissionInfo,0,0,1,0,0,1,0,0,0,0,0,6,7,0,0,1,0,16,5,
7.0.0,android.os.ShellCommand,0,0,1,1,0,1,1,0,0,0,0,13,12,6,0,0,1,36,8,
7.0.0,com.android.internal.util.SizedInputStream,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,3,
7.0.0,android.content.pm.PackageInstaller.Session,0,0,0,0,0,1,0,0,0,0,0,10,9,0,0,1,0,21,4,
7.0.0,android.content.res.Resources.NotFoundException,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,8,5,
7.0.0,com.android.server.pm.PackageManagerServiceCompilerMapping,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,9,3,
7.0.0,com.android.server.wm.StrictModeFlash,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,2,
7.0.0,android.graphics.PixelFormat,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,8,4,
7.0.0,android.graphics.Region,0,0,0,1,0,1,0,0,0,0,0,4,26,4,0,0,0,36,5,
7.0.0,android.view.Surface.OutOfResourcesException,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.view.SurfaceControl,0,0,0,1,0,0,1,0,0,0,0,23,39,11,0,0,0,75,5,
7.0.0,android.view.SurfaceSession,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,android.net.ip.IpManager,0,0,1,1,0,0,1,0,0,1,1,17,23,0,0,0,0,45,7,
7.0.0,android.net.ip.IpManager.Callback,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,5,3,
7.0.0,android.net.ip.IpManager.LoggingCallbackWrapper,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,5,4,
7.0.0,android.net.ip.IpManager.ProvisioningConfiguration,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,5,3,
7.0.0,android.net.ip.IpManager.ProvisioningConfiguration.Builder,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,
7.0.0,android.net.ip.IpManager.StartedState,0,0,1,0,0,1,0,0,0,0,0,5,5,0,0,0,0,12,4,
7.0.0,android.net.ip.IpManager.StoppedState,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5,3,
7.0.0,android.net.ip.IpManager.StoppingState,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,android.net.ip.IpManager.WaitForProvisioningCallback,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,2,
7.0.0,com.android.internal.util.MessageUtils,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,3,
7.0.0,com.android.internal.util.WakeupMessage,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,10,3,
7.0.0,android.net.apf.ApfCapabilities,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,
7.0.0,android.net.apf.ApfFilter,0,0,0,1,0,0,1,0,0,0,0,16,19,0,0,0,0,37,4,
7.0.0,android.net.DhcpResults,0,0,0,0,1,1,0,0,0,0,0,11,8,0,0,0,0,21,4,
7.0.0,android.net.InterfaceConfiguration,0,0,0,0,0,1,0,0,1,0,0,3,11,0,0,0,0,16,4,
7.0.0,android.net.LinkAddress,0,0,0,0,0,1,0,0,0,0,0,6,16,2,0,0,0,25,4,
7.0.0,android.net.RouteInfo,0,0,0,1,0,0,1,0,0,0,0,8,23,3,0,0,0,36,5,
7.0.0,android.net.dhcp.DhcpClient,0,0,0,1,0,1,1,0,1,1,0,12,22,0,0,0,0,39,7,1
7.0.0,android.net.metrics.IpManagerEvent,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,6,3,
7.0.0,android.util.LocalLog,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,1,1,9,5,
7.0.0,com.android.internal.util.State,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,
7.0.0,com.android.internal.util.StateMachine,0,0,0,1,0,0,0,0,0,0,0,8,54,13,0,0,0,76,4,
7.0.0,com.android.server.net.NetlinkTracker,0,0,0,0,0,1,0,0,0,0,0,8,10,0,0,0,0,19,3,
7.0.0,android.net.ip.IpReachabilityMonitor,0,0,0,1,0,1,0,0,0,0,1,10,12,0,0,0,0,25,5,
7.0.0,android.util.LocalLog.ReadOnlyLocalLog,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,4,
7.0.0,android.view.RemoteViewsTest,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,0,0,11,3,
7.0.0,android.hardware.camera2.dispatch.DuckTypingDispatcher,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,
7.0.0,android.hardware.camera2.dispatch.DuckTypingDispatcher.T,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,android.hardware.camera2.dispatch.DuckTypingDispatcher.TFrom,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,android.hardware.camera2.dispatch.MethodNameInvoker,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,5,4,
7.0.0,com.android.server.display.PersistentDataStore,0,0,0,1,0,1,1,0,0,0,0,13,12,0,0,0,0,28,5,
7.0.0,com.android.internal.util.FastXmlSerializer,0,0,0,1,0,0,1,0,0,0,0,16,18,0,0,0,0,36,4,
7.0.0,android.hardware.display.WifiDisplay,0,0,0,0,0,1,0,0,0,0,0,4,12,2,0,0,0,19,4,
7.0.0,android.util.AtomicFile,0,0,0,0,0,1,0,0,0,0,0,8,9,6,0,1,1,26,6,
7.0.0,com.android.server.pm.CrossProfileIntentFilter,0,0,0,0,0,1,0,0,0,0,0,5,8,0,0,0,0,14,3,
7.0.0,com.android.server.pm.Settings,1,0,1,1,0,0,1,0,0,0,1,108,126,5,3,0,0,247,9,
7.0.0,com.android.commands.uiautomator.DumpCommand,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,4,3,
7.0.0,android.app.UiAutomation,0,0,0,1,0,0,1,0,1,0,0,23,27,1,0,9,0,63,7,
7.0.0,android.hardware.display.DisplayManagerGlobal,0,0,0,1,0,0,1,0,1,0,0,23,24,0,0,0,0,50,5,
7.0.0,com.android.uiautomator.core.AccessibilityNodeInfoDumper,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,13,2,
7.0.0,com.android.uiautomator.core.UiAutomationShellWrapper,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,10,3,
7.0.0,android.renderscript.ProgramFragment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,
7.0.0,android.renderscript.ProgramFragment.Builder,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,
7.0.0,android.renderscript.Program,0,0,0,1,0,1,1,0,1,0,0,6,7,0,0,0,0,17,6,
7.0.0,android.renderscript.Program.BaseProgramBuilder,0,0,0,0,0,1,0,0,1,0,0,5,7,0,0,0,0,14,4,
7.0.0,android.renderscript.BaseObj,0,0,0,0,0,1,0,0,0,0,0,8,9,2,0,0,0,20,4,
7.0.0,android.widget.SuggestionsPopupWindowTest,0,0,0,1,0,1,0,0,0,1,1,9,2,0,0,1,0,16,7,
7.0.0,android.test.ActivityInstrumentationTestCase2,0,0,0,0,0,1,0,0,0,0,0,3,6,5,0,2,0,17,5,
7.0.0,android.text.Selection,0,0,0,1,0,0,0,0,0,0,0,15,22,5,0,3,0,46,5,
7.0.0,android.text.style.SuggestionSpan,0,0,0,1,1,1,1,0,1,0,0,8,16,0,0,0,0,29,7,
7.0.0,android.text.style.TextAppearanceSpan,0,0,0,0,1,1,0,0,1,0,1,6,11,0,0,0,0,21,6,
7.0.0,android.widget.TextViewActivity,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,4,3,
7.0.0,android.widget.espresso.SuggestionsPopupwindowUtils,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,8,4,
7.0.0,android.widget.espresso.TextViewActions,0,0,0,1,0,1,0,0,0,1,0,7,16,2,0,1,0,29,7,
7.0.0,android.widget.espresso.FloatingToolbarEspressoUtils,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0,1,0,16,4,
7.0.0,android.widget.espresso.DragHandleUtils,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,5,4,
7.0.0,android.view.animation.AlphaAnimation,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,6,4,
7.0.0,android.view.animation.Animation,0,0,1,1,0,0,1,0,0,0,0,18,41,4,0,0,0,66,6,
7.0.0,android.view.animation.Transformation,0,0,0,0,0,1,0,0,0,0,0,6,15,2,0,0,0,24,4,
7.0.0,com.android.server.hdmi.SystemAudioActionFromTv,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.hardware.hdmi.HdmiDeviceInfo,0,0,0,1,0,1,0,0,0,0,0,8,22,2,0,0,0,34,5,
7.0.0,com.android.server.hdmi.SystemAudioAction,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,18,2,
7.0.0,com.android.server.hdmi.HdmiCecLocalDevice,0,0,1,1,0,0,1,0,1,0,1,31,46,3,0,0,0,85,8,
7.0.0,com.android.server.hdmi.HdmiUtils,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,25,2,
7.0.0,android.view.MutateDrawable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
7.0.0,android.graphics.drawable.DrawableContainer,0,0,1,1,0,0,1,0,0,0,0,26,29,0,0,1,0,59,6,
7.0.0,android.graphics.drawable.DrawableContainer.BlockInvalidateCallback,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,4,3,
7.0.0,android.graphics.drawable.DrawableContainer.DrawableContainerState,0,0,1,1,1,0,1,0,1,0,0,21,25,0,0,1,0,52,8,
7.0.0,android.content.res.ColorStateList,0,0,0,1,1,0,1,0,0,0,0,15,20,3,0,2,0,43,7,
7.0.0,android.content.res.Resources.Theme,0,0,0,0,0,1,0,0,0,0,0,1,14,4,0,2,0,22,5,
7.0.0,android.graphics.ColorFilter,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,
7.0.0,android.graphics.Insets,0,0,0,0,0,1,0,0,0,0,0,5,6,1,0,0,0,13,4,
7.0.0,android.util.LayoutDirection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,
7.0.0,android.net.wifi.ScanResult,0,0,1,1,0,1,1,0,0,0,0,8,11,0,0,1,0,24,7,
7.0.0,android.net.wifi.ScanResult.InformationElement,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,
7.0.0,android.net.wifi.AnqpInformationElement,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,6,3,
7.0.0,android.net.wifi.WifiSsid,0,0,1,0,0,1,0,0,0,0,0,5,8,0,0,1,0,16,5,
7.0.0,com.android.server.hdmi.HdmiCecLocalDevicePlayback,0,0,0,1,0,0,1,0,0,1,0,16,17,0,0,0,0,36,5,
7.0.0,com.android.server.hdmi.HdmiCecLocalDevicePlayback.SystemWakeLock,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.hardware.hdmi.HdmiControlManager,0,0,0,1,0,1,0,0,0,0,1,6,6,0,0,0,0,15,5,
7.0.0,android.os.PowerManager.WakeLock,0,0,0,0,0,1,0,0,0,0,0,7,12,5,0,0,1,26,5,
7.0.0,com.android.server.hdmi.HdmiAnnotations,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,com.android.server.hdmi.HdmiControlService,1,0,0,1,1,0,1,0,1,1,1,64,101,7,0,0,0,179,10,
7.0.0,com.android.server.hdmi.HdmiCecMessage,0,0,1,1,0,1,0,0,0,0,0,3,7,4,0,0,0,17,6,
7.0.0,com.android.server.hdmi.OneTouchPlayAction,0,0,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,16,4,
7.0.0,com.android.server.hdmi.DevicePowerStatusAction,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,13,2,
7.0.0,com.android.server.hdmi.Constants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.0.0,com.android.server.hdmi.HdmiCecMessageBuilder,0,0,0,1,0,0,0,0,0,0,0,12,42,2,0,0,0,57,4,
7.0.0,com.android.server.hdmi.HdmiCecMessageCache,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,7,3,
7.0.0,com.android.server.hdmi.HdmiLogger,0,0,0,0,0,0,1,0,0,0,0,6,12,1,0,0,0,20,4,
7.0.0,com.android.server.SystemService,0,0,0,0,0,1,1,0,0,0,0,0,8,4,0,0,0,14,4,
7.0.0,android.view.WindowLeaked,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,
7.0.0,android.view.WindowManagerGlobal,0,0,1,1,0,0,1,0,0,0,0,21,22,2,0,0,0,48,6,
7.0.0,android.view.inputmethod.InputMethodManager,0,0,1,1,0,0,1,0,1,0,1,69,78,4,0,0,0,156,8,
7.0.0,com.android.internal.util.FastPrintWriter,0,0,1,1,0,0,1,0,0,0,0,25,23,0,0,0,0,51,5,
7.0.0,android.view.ViewRootImpl,1,0,1,1,0,0,1,0,0,1,1,118,153,2,1,0,0,280,10,
7.0.0,android.view.ThreadedRenderer,0,0,0,1,0,0,1,0,1,0,0,16,43,0,0,0,0,62,5,
7.0.0,android.view.View.AttachInfo,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,4,
7.0.0,com.android.internal.alsa.LineTokenizer,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,2,
7.0.0,com.android.transitiontests.CrossfadeMultiple,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,7,3,
7.0.0,android.transition.ChangeBounds,0,0,1,1,0,1,1,0,1,0,0,4,6,1,0,1,0,17,9,
7.0.0,android.transition.Crossfade,0,0,1,0,0,1,0,0,0,0,0,4,4,0,0,1,0,11,5,
7.0.0,android.transition.ChangeText,0,0,1,1,0,1,0,0,0,0,0,3,4,0,0,1,0,11,6,
7.0.0,android.transition.TransitionSet,0,0,0,1,0,0,1,0,0,0,0,33,16,2,0,1,0,54,6,
7.0.0,android.net.NetworkUtils,0,0,0,0,0,1,0,0,0,0,0,12,13,1,0,0,0,27,4,
7.0.0,com.android.framework.permission.tests.ServiceManagerPermissionTests,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,
7.0.0,com.android.internal.os.BinderInternal,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,5,4,
7.0.0,android.os.ServiceManagerNative,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,6,4,
7.0.0,com.android.commands.uiautomator.EventsCommand,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,3,
7.0.0,com.android.smspush.unitTests.WapPushTest,0,0,1,1,1,0,1,0,0,0,0,41,40,2,0,0,0,87,7,
7.0.0,android.test.ServiceTestCase,0,0,0,0,0,1,1,0,0,0,0,5,6,0,0,2,0,15,5,
7.0.0,com.android.internal.util.HexDump,0,0,0,0,0,1,0,0,0,0,0,7,8,1,0,0,0,17,4,
7.0.0,com.android.smspush.WapPushManager,0,0,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,9,5,
7.0.0,android.os.SystemProperties_Delegate,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6,3,
7.0.0,com.android.layoutlib.bridge.Bridge,0,0,1,1,0,0,1,0,0,0,1,17,20,1,0,3,0,45,8,
7.0.0,com.android.layoutlib.bridge.impl.DelegateManager,0,0,0,0,0,1,0,0,0,0,0,4,4,3,0,0,0,12,4,
7.0.0,android.widget.ExpandableListPosition,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,1,0,13,3,
7.0.0,android.widget.ExpandableListView,0,0,1,1,0,0,1,0,0,0,0,22,31,0,0,1,0,57,6,
7.0.0,android.location.GpsSatellite,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,5,5,
7.0.0,com.android.test.hwui.GLDepthTestActivity,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,
7.0.0,com.android.test.hwui.GLDepthTestActivity.GLES20TriangleRenderer,0,0,0,1,0,1,1,0,0,0,0,6,8,0,0,0,0,17,5,
7.0.0,android.content.pm.ConfigurationInfo,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,9,4,
7.0.0,android.opengl.EGL14,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,5,5,
7.0.0,android.opengl.GLES20,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,4,
7.0.0,android.opengl.GLSurfaceView,0,0,0,1,0,1,1,0,1,1,1,5,14,0,0,0,0,25,8,
7.0.0,android.opengl.Matrix,0,0,0,1,0,1,0,0,0,0,0,15,16,0,0,0,0,33,4,
7.0.0,android.view.MotionEvent,0,0,1,1,1,0,1,0,0,0,0,24,107,27,0,0,0,162,7,
7.0.0,javax.microedition.khronos.egl.EGLConfig,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,
7.0.0,android.app.NotificationManager,0,0,0,1,0,0,1,0,0,0,0,30,28,7,0,9,0,76,6,
7.0.0,android.app.NotificationManager.Policy,0,0,0,0,0,1,0,0,0,0,0,9,11,0,0,9,0,30,4,
7.0.0,android.app.Notification.Builder,0,0,1,1,0,0,1,0,0,0,1,47,84,11,0,9,0,155,8,
7.0.0,android.graphics.drawable.Icon,0,0,1,1,0,0,1,0,0,0,0,28,32,5,0,1,0,69,7,
7.0.0,android.os.StrictMode,0,0,0,1,0,0,1,0,1,0,0,24,34,1,0,0,1,63,7,
7.0.0,android.service.notification.NotificationListenerService.Ranking,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,1,0,9,5,
7.0.0,android.service.notification.StatusBarNotification,0,0,0,1,0,0,0,0,0,0,0,11,28,9,0,1,0,50,5,
7.0.0,android.service.notification.ZenModeConfig,0,0,1,1,0,0,1,0,1,0,0,39,56,0,0,1,0,100,7,
7.0.0,android.app.Notification,0,0,1,1,0,0,1,0,0,0,0,15,27,3,0,9,0,57,7,
7.0.0,android.service.notification.NotificationListenerService,0,0,0,1,0,0,1,0,0,0,0,20,21,2,0,1,0,46,6,
7.0.0,android.app.AutomaticZenRule,0,0,0,0,0,1,0,0,1,0,0,5,9,0,0,9,0,25,5,
7.0.0,android.service.notification.ZenModeConfig.ZenRule,0,0,1,0,0,1,0,0,0,0,0,6,9,0,0,1,0,18,5,
7.0.0,com.android.internal.os.ProcessCpuTracker,0,0,1,1,0,0,1,0,1,0,0,11,23,0,0,0,0,38,6,
7.0.0,com.android.internal.os.ProcessCpuTracker.Stats,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,3,
7.0.0,android.os.StrictMode.ThreadPolicy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,
7.0.0,com.android.internal.os.BatteryStatsImpl.Uid.Proc,0,0,0,1,1,1,1,0,1,0,1,14,15,0,0,0,0,35,8,
